product_id,customer_id,date,value
47,343,9/9/2019,2226.8
10,343,9/30/2020,266.03
50,343,1/13/2019,866.16
43,343,4/25/2018,751.23
5,343,3/5/2018,574.35
23,343,1/19/2021,756.19
14,343,1/19/2019,156.3
13,343,3/28/2018,581.06
43,343,1/22/2021,1618.68
4,344,7/1/2019,448.67
24,344,8/12/2018,1830.85
7,344,6/24/2019,1551.58
21,344,9/24/2020,778.58
17,344,2/10/2018,1429.86
45,344,9/8/2019,967.96
30,344,2/3/2020,158.01
40,344,9/25/2020,1350.33
23,344,2/22/2018,1573.06
8,344,3/25/2019,1877.01
8,344,9/29/2020,1913.95
11,344,1/7/2021,1309.66
20,344,12/4/2020,810.81
7,344,8/9/2019,1318.34
34,344,6/19/2020,65.58
10,344,6/10/2018,2154.77
49,345,2/7/2019,1202.04
7,345,10/21/2019,250.03
49,345,8/7/2018,2027.04
49,345,10/25/2019,1405.88
2,345,8/11/2018,70
24,345,1/7/2018,396.36
3,345,7/8/2019,875.12
49,345,11/2/2020,574.97
27,345,3/29/2020,227.86
38,345,12/9/2018,2277.97
21,345,12/29/2019,406.78
23,345,2/17/2018,1442.59
5,345,8/18/2018,1406.94
22,346,9/23/2020,1770.19
41,346,8/5/2018,1438.56
26,346,5/29/2020,1438.44
48,346,3/14/2019,1828.47
18,346,3/26/2018,2431.61
12,346,8/3/2018,1597.33
42,346,6/10/2018,1587.51
9,346,7/22/2019,742.72
42,346,10/26/2019,2287.58
6,347,11/13/2019,892.12
42,347,6/30/2020,721.11
11,347,8/15/2019,2237.53
30,347,7/27/2019,639.36
1,347,12/25/2018,2212.1
6,347,8/31/2019,584.23
2,347,11/18/2019,529.8
15,347,7/12/2019,1916.27
2,347,9/2/2020,956.56
20,347,5/29/2018,1859.75
7,347,8/24/2018,2180.97
24,347,10/23/2018,548.37
2,347,11/10/2018,1375.26
25,347,2/16/2019,585.43
27,347,3/7/2018,369.05
36,347,7/16/2019,1015.57
50,348,9/14/2020,404.39
36,348,4/24/2020,946.08
42,348,4/6/2019,2403.25
27,348,3/22/2019,1692.27
24,348,11/5/2020,1934.04
43,348,3/18/2019,1750.82
19,348,6/21/2020,858.06
42,348,2/19/2019,429.95
13,348,11/23/2020,677.94
30,348,10/14/2020,704.96
17,348,7/26/2020,2239.56
39,348,4/6/2019,349.99
40,348,10/19/2019,1954.45
34,348,5/14/2020,1103.58
27,348,5/8/2018,234.57
34,348,2/21/2020,674.28
40,348,2/11/2018,601.22
15,348,1/14/2021,528.61
6,349,3/26/2018,493.58
1,349,7/18/2019,111.59
19,349,3/10/2020,532.67
27,349,8/16/2019,2032.32
37,349,9/24/2018,1142.41
40,349,8/8/2019,1838.49
30,349,8/8/2018,1838.74
17,349,2/11/2019,1888.48
6,349,10/19/2019,1791.21
37,349,1/10/2021,1065.4
47,349,11/13/2019,2107.37
26,349,1/11/2021,2284.57
15,349,12/27/2019,879.37
45,349,11/14/2018,1666.97
32,349,1/16/2019,1900.15
24,349,10/1/2020,438.86
18,349,2/8/2018,1445.04
30,349,12/6/2018,80.49
10,350,6/15/2018,68.41
26,350,12/25/2019,769.66
6,350,4/10/2020,1907.79
20,350,8/2/2020,214.17
48,350,8/30/2020,2249.9
43,350,5/5/2019,2332.8
9,350,6/5/2020,2113
1,350,5/15/2019,1823.02
13,350,7/14/2020,179.38
40,350,10/28/2018,1435.01
33,350,1/31/2021,617.36
10,351,2/24/2018,1362.74
39,351,7/29/2020,1260.07
41,351,2/14/2018,52.43
47,351,5/29/2018,915.62
37,351,10/29/2020,187.3
43,351,9/20/2020,1411.77
24,351,9/10/2019,831.43
23,352,8/8/2018,1566.88
11,352,4/20/2020,1558.46
6,352,2/2/2018,1451.25
47,352,7/1/2018,1998.55
11,352,10/24/2020,2359.51
36,352,12/26/2019,2414.22
37,352,3/10/2018,312.41
50,352,2/4/2021,47.37
22,352,2/4/2019,1364.32
2,352,1/9/2021,550.14
16,352,8/9/2020,1873.48
23,352,2/10/2019,1122.38
35,352,3/25/2018,2393.37
23,352,2/6/2020,493.23
39,352,3/7/2018,1180.15
14,352,5/14/2020,2119.07
32,352,1/18/2019,2107.16
24,352,10/10/2019,1832.05
47,352,3/9/2019,1378.79
5,353,7/20/2020,660.09
49,353,12/24/2019,140.95
17,353,7/7/2019,2257.62
26,353,1/26/2021,1388.26
19,353,8/12/2019,2084.39
6,353,5/20/2019,1365.21
6,353,4/9/2018,1164.31
50,353,4/19/2020,1175.17
14,353,6/3/2018,1388.37
44,353,5/18/2020,1957.03
24,353,9/4/2018,2284.64
50,353,3/19/2018,737.52
46,354,7/23/2020,1671.03
43,354,11/7/2018,139.48
14,354,1/6/2021,1653.36
49,354,8/1/2019,2336.78
34,354,1/24/2020,1344.55
21,354,3/7/2020,2171.31
39,354,10/3/2019,439.33
41,354,4/7/2018,1267.18
31,354,8/2/2018,885.07
36,354,7/20/2020,89.37
17,354,10/7/2019,760.8
13,355,2/12/2019,1468.34
19,355,7/1/2018,516.92
14,355,10/20/2019,2200.2
28,355,7/6/2018,1814.9
11,355,2/10/2019,961.26
5,355,8/10/2020,1392.46
22,355,6/14/2018,1057.92
44,355,1/21/2018,1208.83
2,355,4/11/2019,2445.12
15,356,10/24/2020,694.6
43,356,11/26/2018,2001.88
41,356,2/8/2020,1125.41
27,356,8/8/2018,1442.9
48,356,1/27/2018,251.75
36,356,7/19/2019,406.71
41,356,7/18/2019,379.13
37,356,8/15/2018,702.59
42,356,3/12/2018,1339.16
47,356,2/14/2020,630.85
12,356,12/17/2019,1804.87
20,356,5/3/2018,661.84
37,356,1/19/2020,1919.41
46,357,12/23/2020,195.03
24,357,2/8/2021,233
18,357,6/26/2020,1247.13
16,357,5/7/2018,1212.77
19,357,5/6/2018,2128.86
42,357,1/28/2021,1097.03
4,357,9/18/2020,925.94
17,357,11/16/2019,1942.15
9,357,9/20/2020,405.43
34,357,6/15/2018,2177.38
12,357,2/17/2020,682.77
7,357,1/10/2018,1912.13
20,357,12/12/2020,357.84
30,357,7/8/2018,2117.68
49,358,4/13/2018,1414.56
17,358,6/8/2019,1539.14
50,358,2/1/2018,833.04
46,358,8/23/2019,2169.45
9,358,2/12/2020,1329.67
27,358,11/11/2018,1524.36
1,358,5/15/2018,443.58
49,358,4/15/2020,1035.66
18,358,9/22/2019,1711.14
42,358,4/19/2020,944.74
24,359,9/21/2019,1688.64
48,359,8/5/2019,612.73
29,359,7/16/2018,337.36
25,359,1/24/2018,1201.93
3,359,2/21/2019,2154.1
37,359,3/24/2020,1975.43
46,359,7/14/2020,1738.19
38,359,10/3/2019,998
28,359,10/14/2019,1971.32
34,359,9/11/2018,1766.17
16,359,9/23/2018,2328.05
42,359,1/18/2018,1605.22
30,359,6/15/2018,190.81
31,359,1/13/2021,1301.76
33,359,8/15/2020,368.72
27,359,12/17/2020,680.47
20,359,5/12/2020,1119.03
49,359,2/14/2020,441.01
42,359,9/28/2018,1934.33
5,359,10/2/2020,225.29
3,359,6/9/2019,377.95
16,360,5/18/2020,927.23
6,360,12/11/2018,2489.48
33,360,1/25/2019,922.75
10,360,3/4/2020,1123.22
6,360,12/28/2018,624.72
15,360,10/23/2019,2233.14
31,360,12/11/2020,541.08
48,360,7/1/2019,1649.13
23,360,2/22/2018,147.98
2,360,5/7/2018,575.01
48,361,5/21/2019,202.95
4,361,7/31/2019,2191.93
41,361,6/22/2020,1016.1
28,361,1/16/2018,344.82
44,361,12/8/2019,1435.64
45,361,1/24/2020,2456.39
18,361,11/30/2019,1344.12
13,361,4/13/2018,988.73
12,361,9/10/2018,1638.51
22,361,2/1/2021,2397.17
27,362,8/28/2018,2042.94
11,362,4/29/2019,2052.04
33,362,2/11/2021,72.95
31,362,4/5/2019,2493.02
28,362,5/9/2020,1283.35
20,362,10/24/2019,1045.19
38,362,4/12/2020,2023.74
16,362,5/17/2020,630.97
8,362,11/10/2019,396.05
27,362,9/12/2020,1689.6
49,362,5/24/2018,1840.75
5,362,12/29/2020,1547.77
14,362,8/27/2020,1803.1
42,362,3/1/2020,758.69
18,362,2/9/2020,2020.48
7,362,3/25/2020,756.49
27,362,12/29/2020,844.7
49,362,10/9/2018,1025.21
40,362,11/15/2019,2438.25
6,363,12/9/2018,299.56
32,363,12/15/2018,1705.91
33,363,4/24/2019,1558.57
49,363,5/19/2019,2302.52
7,363,7/29/2020,111.73
44,363,5/5/2020,1594.22
7,363,9/7/2018,1781.55
9,363,3/14/2018,668.39
13,363,1/4/2019,783.99
40,363,11/29/2019,2467.04
5,364,8/2/2020,504.41
22,364,11/13/2018,93.48
7,364,7/23/2020,2214.36
11,364,2/11/2018,1830.09
16,364,4/7/2019,2190.78
27,364,6/15/2019,2080.46
30,364,3/25/2019,878.23
28,364,4/1/2019,2389.31
23,364,12/5/2018,1365.26
31,364,8/18/2020,1362.5
27,364,10/31/2020,1344.73
43,364,7/11/2019,1437.23
26,364,12/8/2020,2029.05
36,365,3/8/2018,1615.55
41,365,4/12/2018,1373.06
10,365,6/22/2018,2422.99
24,365,1/27/2019,1508.48
48,365,10/24/2018,1783.89
22,365,9/12/2019,1346.77
3,365,3/3/2020,1365.8
19,365,6/9/2020,758.48
47,365,6/10/2019,2293.11
15,365,5/25/2019,1968.84
48,365,2/1/2021,920.73
27,365,1/14/2020,1437.38
45,365,10/5/2019,1190.72
44,365,1/30/2021,1575.25
30,366,12/13/2018,592.89
9,366,5/16/2020,1020.86
3,366,6/18/2020,269.56
41,366,2/24/2018,1335.14
4,366,3/10/2019,719.37
43,366,5/9/2019,2279.93
18,366,10/2/2018,1885.19
17,366,9/20/2019,136.46
45,366,5/5/2019,1893.49
11,366,10/10/2020,1021.72
9,366,6/18/2020,99.55
8,366,9/29/2019,1634.09
11,367,1/23/2018,2325.58
2,367,3/4/2019,1996.17
24,367,3/16/2018,2407.54
26,367,1/5/2021,458.83
3,367,12/26/2018,1888.79
7,367,3/5/2018,681.1
13,367,3/8/2019,1680.91
42,367,3/2/2019,1989.32
7,367,1/16/2019,1759.05
41,367,2/15/2020,173.6
15,367,9/4/2020,63.68
14,367,9/19/2019,1964.14
25,367,7/12/2020,604.35
50,368,3/16/2020,2111.28
49,368,10/20/2018,1710.62
23,368,3/15/2020,1798.01
26,368,1/16/2019,1806.74
32,368,12/4/2020,749.41
32,368,8/18/2018,2050.42
24,368,11/23/2018,209.22
18,368,2/15/2018,458.27
35,368,1/9/2020,1913.89
48,368,8/8/2019,404.37
13,368,8/21/2018,1602.21
20,368,1/26/2020,2369.36
19,368,8/9/2018,2214.21
12,369,2/2/2019,2340.47
36,369,12/12/2019,1142.26
12,369,11/29/2018,762.41
43,369,9/15/2020,240.27
17,369,12/31/2020,831.49
44,369,6/23/2020,2002.13
41,369,7/4/2018,2476
33,369,5/26/2020,1626.19
43,369,3/9/2020,1632.19
39,369,12/6/2018,2175.83
1,369,10/24/2019,2426.51
10,370,5/1/2018,2258.05
33,370,8/25/2019,2254.66
33,370,11/3/2019,1635.9
19,370,10/12/2020,1944.78
3,370,7/27/2020,1160.41
30,370,8/16/2019,1209.22
22,370,8/8/2019,350.52
28,370,2/18/2019,1990.62
24,370,9/1/2020,524.28
26,370,11/28/2019,621.29
41,370,9/23/2018,1171.03
44,371,6/17/2018,1459.23
38,371,12/31/2020,1200.07
49,371,6/19/2020,1022.72
34,371,5/18/2018,306.84
8,371,3/29/2018,1487.63
16,371,9/30/2020,263.27
47,371,1/22/2018,231.54
16,371,4/2/2020,560.63
40,371,6/2/2020,1726.65
16,371,10/5/2020,1110.96
32,371,4/19/2019,1458.09
16,371,4/16/2020,1005.8
2,371,3/6/2018,286.03
19,371,11/21/2018,1761.18
10,371,5/6/2020,1495.29
36,371,5/6/2020,933.75
48,371,8/3/2019,133.2
22,371,10/1/2019,674.05
19,371,5/11/2020,1324.77
49,371,1/18/2021,2314.01
26,371,2/3/2019,2133.44
42,371,11/15/2020,796.38
35,372,1/17/2018,1903.27
12,372,1/10/2018,90.75
41,372,9/15/2019,2149.48
8,372,8/27/2018,76.48
38,372,10/28/2018,1804.35
24,372,2/21/2020,2444.18
43,372,8/31/2019,1416.38
28,372,5/23/2018,2309.56
38,372,2/28/2020,2183.67
46,372,3/31/2018,1610.07
40,372,1/4/2020,1075
6,372,10/1/2020,1989.07
20,372,3/24/2019,347.26
11,372,10/26/2020,2394.01
18,372,12/4/2019,1513.64
21,372,11/14/2019,332.09
28,372,3/23/2020,277.71
50,373,12/1/2020,2089.58
31,373,7/8/2018,220.84
46,373,4/18/2019,2165.15
1,373,6/2/2019,410.64
26,373,11/1/2019,1582.18
34,373,8/3/2019,363.16
11,373,10/20/2019,1939.66
41,373,7/21/2020,1419.94
34,373,2/5/2020,826.25
39,373,1/25/2020,2203.15
45,374,5/2/2020,71.44
42,374,5/15/2020,1108.97
17,374,1/10/2018,461.24
24,374,3/5/2018,1497.43
50,374,5/14/2020,1881.31
19,374,12/12/2020,1701.83
34,374,4/27/2018,799.91
19,374,1/18/2021,1414
6,374,1/15/2018,2196.57
13,374,3/7/2019,1236.78
43,374,8/11/2019,1841.57
4,374,8/22/2020,429.11
49,374,11/18/2019,1275.71
12,374,5/22/2020,1310.31
17,375,1/1/2021,2481.21
21,375,6/13/2020,2263.83
4,375,7/1/2019,402.76
2,375,6/2/2020,1959.67
34,375,7/10/2020,2457.14
13,375,5/18/2019,642.19
36,375,12/14/2018,324.93
29,375,1/16/2019,726.42
22,375,1/30/2019,1491.27
33,375,12/15/2020,2221.93
17,375,1/12/2020,506.17
40,375,5/4/2019,1642.6
41,375,12/6/2019,656.17
7,375,5/31/2019,1074.01
28,375,7/5/2019,1027.16
40,375,3/20/2019,2152.39
4,375,2/19/2018,484.66
33,375,4/22/2018,1341
7,375,12/25/2020,828.98
28,376,10/29/2019,843.93
15,376,2/7/2019,1968.31
22,376,4/3/2018,753.36
36,376,4/13/2020,890.13
10,376,9/29/2018,1613.14
29,376,8/18/2019,2116.81
35,376,4/27/2018,1209.95
12,376,12/3/2020,2405.45
3,376,1/19/2018,532.5
29,376,9/12/2019,2259.83
14,376,3/5/2019,1472.86
42,376,1/19/2020,1375.36
42,376,11/22/2019,2112.29
49,376,3/9/2020,1520.37
33,377,2/28/2020,1131.21
24,377,3/4/2019,1480.5
26,377,3/14/2019,1026.48
18,377,2/8/2018,434.59
3,377,2/8/2021,1705.18
22,377,4/3/2020,1630.56
46,377,3/26/2020,2008.84
24,377,4/14/2020,871.99
33,377,5/21/2020,2096.6
25,377,8/11/2020,2114.62
46,377,2/7/2020,47.22
33,378,6/11/2019,1520.92
39,378,8/14/2020,318.35
20,378,6/10/2019,2440.54
50,378,11/14/2020,1629.71
36,378,3/14/2018,388.09
6,378,3/22/2019,1876.97
44,378,8/8/2020,1488.47
36,378,12/17/2020,2178.93
37,378,4/7/2019,1194.06
19,378,8/12/2019,1175.54
4,379,11/21/2018,2154
41,379,11/28/2020,680.49
23,379,8/31/2019,1641.94
49,379,6/23/2018,1787.52
3,379,8/5/2019,957.71
9,379,1/3/2021,295.66
18,379,2/26/2018,2290.39
8,379,7/14/2018,437.08
35,379,5/13/2018,2010.12
25,379,5/30/2019,368.87
28,379,4/30/2020,568.3
12,379,7/8/2020,490.03
35,380,8/29/2020,638.26
19,380,3/25/2019,510.17
28,380,10/3/2019,779.37
12,380,9/4/2018,1155.21
28,380,2/4/2020,1606.29
33,380,5/25/2019,2264.03
30,380,6/11/2019,2188.91
34,380,9/22/2019,1167.47
6,380,9/2/2019,953.15
9,380,7/8/2019,2087.7
42,380,1/12/2021,357.75
13,380,5/13/2020,1938.32
33,380,2/3/2020,360.02
39,380,2/2/2018,1326.6
4,380,4/11/2020,463.98
34,380,2/3/2020,1059.56
34,380,4/7/2018,1927.57
28,380,4/1/2018,1470.44
25,381,10/2/2019,2115.17
9,381,11/13/2020,1797.69
8,381,5/14/2018,667.02
11,381,1/2/2021,365.99
49,381,3/6/2019,297.81
3,381,11/17/2019,563.9
14,381,9/30/2018,2477.84
21,381,4/17/2019,1586.48
26,381,7/31/2019,103.2
43,381,12/25/2020,1166.81
26,381,9/4/2020,1785.49
42,381,7/16/2018,167.24
5,381,4/24/2019,1968.9
17,381,8/20/2019,795.01
42,381,4/1/2020,949.51
48,381,11/8/2018,2405.49
47,382,11/27/2019,2168.76
46,382,1/4/2018,466.05
33,382,2/14/2019,840.72
1,382,11/23/2020,2192.55
29,382,3/13/2019,428.72
1,382,6/17/2018,2289.71
38,382,11/20/2019,1934.25
40,382,8/7/2019,1819.35
37,382,12/27/2018,1109.67
1,382,10/7/2019,1265.59
46,382,2/4/2020,2363.07
42,382,10/26/2018,1582.64
22,382,2/26/2020,1422.13
2,382,2/26/2018,704.69
28,382,12/22/2020,405.14
36,383,5/4/2018,1863.38
27,383,12/3/2019,564.66
25,383,10/17/2018,612.5
38,383,3/10/2020,1843.47
23,383,12/23/2020,1941.1
14,383,9/28/2019,304.75
35,383,1/1/2020,258.81
13,383,3/5/2019,374.31
6,383,4/11/2018,252.17
28,383,3/18/2018,2485.07
36,383,8/18/2018,2154.01
45,384,11/17/2020,1686.24
49,384,8/27/2018,1238.95
22,384,3/2/2020,2441.65
9,384,10/9/2018,1760.69
2,384,12/21/2020,1643.99
41,384,9/23/2018,303.07
41,384,8/14/2018,1221.28
8,384,7/3/2019,2013.39
7,384,2/21/2020,1876.93
25,384,9/22/2019,2129.33
34,385,7/5/2018,1803.14
33,385,1/28/2019,81.21
43,385,9/5/2019,715.31
37,385,3/2/2019,1948.46
4,385,7/8/2018,1290.5
5,385,8/13/2019,1059.2
22,385,6/7/2019,2021.95
13,385,1/12/2021,1482.07
50,385,2/8/2018,314.82
21,385,10/20/2018,63.04
20,385,7/11/2019,1992.35
32,385,9/14/2020,442
6,385,12/7/2020,108.73
47,386,4/9/2018,2178.58
33,386,3/14/2018,496.43
11,386,10/28/2018,1206.4
35,386,5/19/2019,2012
45,386,12/12/2018,2024.33
39,386,4/1/2018,1390.51
12,386,11/12/2019,2086.51
19,386,5/28/2018,1194.01
15,386,3/16/2020,1307.14
47,386,8/21/2019,365.08
49,386,1/21/2019,461.53
38,386,6/5/2019,50.24
9,387,11/22/2018,2058.52
41,387,10/11/2020,2169.9
18,387,11/30/2018,1047.14
32,387,7/14/2018,1315.12
23,387,1/24/2019,1498.46
15,387,9/28/2020,68.38
49,387,1/15/2019,485.89
46,387,11/4/2019,1745.89
14,387,6/3/2018,787.21
43,387,1/9/2019,1856.28
10,387,8/13/2018,1974.48
13,387,5/3/2020,962.42
25,387,2/5/2019,1510.17
22,387,5/8/2019,1618.2
20,387,5/14/2018,97.83
3,387,9/24/2020,1054.5
23,387,9/17/2020,2451.26
13,387,8/29/2018,1877.14
4,387,2/26/2020,255.84
20,387,2/18/2018,2104.9
19,387,4/13/2020,970.23
38,387,12/23/2020,699.7
5,388,7/28/2018,774.31
50,388,5/2/2020,723.15
1,388,11/4/2018,1992.46
16,388,1/14/2018,1954.65
25,388,7/6/2020,56.33
18,388,3/19/2019,1890.94
44,388,4/7/2019,2252.2
27,388,7/4/2019,1574.51
5,388,8/17/2019,2154.81
20,388,11/3/2018,94.97
48,388,4/5/2020,1316.56
4,388,11/9/2019,1381.24
13,388,7/19/2020,2498.88
39,388,1/10/2019,1663.98
36,388,6/23/2018,257.69
19,388,8/5/2020,2243.46
14,388,11/11/2018,2183.48
13,389,2/28/2018,1185.51
18,389,7/8/2019,306.36
21,389,12/10/2020,1430.61
4,389,6/8/2019,2062.74
24,389,5/2/2020,741.08
50,389,3/25/2018,2241.28
27,389,10/27/2018,1328.12
23,389,8/28/2020,168.78
11,389,3/8/2019,196.83
23,389,8/27/2020,1456.17
37,389,8/3/2018,1509.57
19,389,6/6/2020,1193.06
18,389,2/3/2019,263.11
30,389,10/20/2019,1488.52
31,389,9/30/2019,1826.5
10,389,6/14/2019,1966.08
49,389,4/17/2019,2120.29
13,390,7/4/2018,916.93
49,390,6/17/2019,270.56
41,390,4/18/2020,1457.78
46,390,11/1/2018,1329.46
36,390,9/30/2019,1807.91
9,390,9/17/2020,1673.88
27,390,10/15/2019,917.21
12,390,12/8/2019,1160.43
28,391,4/14/2020,1743.26
46,391,2/26/2019,999.02
6,391,6/21/2020,1786.75
40,391,11/10/2019,1927.43
35,391,11/5/2020,1845.08
12,391,7/1/2019,1913.45
3,391,5/2/2018,935.59
4,391,11/11/2020,143.74
13,391,4/15/2018,80.85
13,391,5/11/2018,173.93
3,391,8/19/2019,1253.93
38,391,12/12/2020,1971.81
22,391,1/9/2018,1656.75
19,391,3/8/2020,528.55
47,391,2/11/2019,66.33
5,392,10/15/2019,1316
41,392,3/14/2020,2276.54
2,392,10/27/2019,770.1
27,392,8/5/2019,639.29
41,392,11/2/2018,1827.78
11,392,7/20/2020,2355.07
26,392,9/1/2019,547.31
29,392,9/27/2019,1560.12
18,392,2/11/2020,1824.48
8,392,5/12/2019,1120.67
14,392,9/1/2018,1797.17
38,393,4/26/2018,2443.95
15,393,5/25/2020,2492.4
30,393,10/4/2020,1585.93
15,393,2/23/2019,1308.09
33,393,7/19/2019,1080.62
17,393,3/5/2020,2218.47
42,393,8/4/2019,728.21
17,393,6/30/2019,540.88
44,393,7/28/2018,1112.09
49,393,2/5/2019,1811.85
6,393,6/21/2020,1274.15
30,393,6/3/2018,161.89
48,393,9/20/2019,2432.48
26,394,8/11/2018,2329.59
48,394,10/7/2019,882.08
47,394,2/28/2018,454.82
33,394,9/24/2019,1721.91
26,394,3/8/2018,229.65
6,394,6/29/2019,2344.71
2,394,4/4/2020,2013.92
39,394,12/22/2018,2419.4
18,394,9/8/2019,1959.6
36,394,4/11/2018,1180.68
17,394,2/9/2018,408.75
16,394,5/6/2020,2282.03
29,395,7/22/2020,1650.03
29,395,11/30/2018,1060.3
42,395,12/25/2020,1341.31
18,395,6/24/2018,1930.53
28,395,8/2/2018,188.18
47,395,2/1/2018,353.49
28,395,11/15/2019,2213.36
48,395,2/11/2018,1803.83
2,395,5/19/2020,513.69
40,395,12/27/2019,1449.75
18,395,1/28/2018,1574.37
22,395,6/6/2020,771.41
47,395,4/29/2019,224.61
5,395,1/20/2021,2328
32,395,12/20/2018,174.89
19,395,2/21/2019,2346.27
32,395,6/28/2018,1623.56
12,395,10/27/2019,1511.55
42,395,5/2/2019,1493.07
42,396,1/3/2021,1111.52
19,396,10/6/2019,731.94
36,396,2/21/2018,98.05
22,396,7/29/2019,1542.89
38,396,1/1/2021,1630.43
9,396,8/16/2018,2471.45
27,396,3/7/2018,632.72
10,396,1/3/2018,2178.71
29,396,3/17/2019,1443.47
24,396,5/13/2020,2211.98
35,397,6/25/2020,611.15
11,397,8/27/2019,845.68
48,397,2/28/2020,129.39
11,397,1/29/2018,2458.21
24,397,9/7/2018,1221.5
12,397,12/7/2018,268.18
10,397,11/19/2019,1081.44
19,397,5/24/2020,45.11
16,397,4/21/2018,266.84
44,397,10/28/2018,2439.31
44,397,10/17/2019,245.21
34,397,3/5/2019,505.52
16,397,2/5/2019,2074.07
5,397,7/14/2020,619.53
15,397,1/25/2019,2428.34
40,397,11/5/2020,2474.72
42,398,5/17/2018,792.71
16,398,4/30/2018,1552.67
21,398,10/26/2018,887.91
10,398,11/18/2019,1571.49
18,398,10/24/2020,2429.68
11,398,4/7/2018,767.2
27,398,1/7/2019,1743.26
29,398,4/17/2019,295.8
9,398,10/10/2020,805.48
5,398,10/2/2020,255.86
7,398,9/28/2019,214.96
40,398,10/7/2019,135.33
7,398,1/14/2018,877.52
27,398,4/19/2018,486.71
8,399,12/25/2020,2137.54
11,399,11/19/2018,2319.54
5,399,5/23/2020,2337.66
36,399,1/29/2020,475.36
17,399,3/20/2019,869.55
5,399,3/3/2018,1920.5
37,399,3/23/2020,2334.09
49,399,12/17/2020,1338.48
2,399,9/8/2019,2259.54
48,400,4/29/2020,2202.64
46,400,8/12/2020,1023.07
5,400,9/15/2019,382.58
37,400,12/10/2020,1269.7
38,400,8/27/2019,185.42
39,400,8/9/2018,1847.94
8,400,7/3/2020,2476.09
15,400,12/6/2018,135.83
42,400,4/20/2018,1626.67
37,400,5/24/2020,1987.26
20,400,10/27/2019,639.97
25,400,4/22/2019,1179.4
39,400,3/3/2018,2426.12
43,400,6/9/2018,316.39
13,400,2/29/2020,1467.55
4,400,10/7/2019,2273.77
22,401,3/25/2018,415.35
16,401,12/18/2018,2313.43
23,401,6/15/2020,148.9
8,401,4/7/2018,2056.38
14,401,3/27/2019,2302.4
46,401,3/6/2020,748.94
13,401,1/27/2020,1828.03
1,401,1/26/2021,542.21
45,401,7/11/2019,1644.48
9,401,8/1/2019,1032.53
47,402,5/9/2019,1431.94
4,402,5/13/2019,2203.71
20,402,2/21/2020,1003.91
46,402,11/27/2019,899.06
20,402,4/27/2020,2235.21
11,402,6/29/2018,1276.39
14,402,1/17/2019,1146.09
22,402,12/4/2018,1756
19,402,4/11/2018,185.41
43,402,4/15/2019,1330.33
14,402,3/26/2020,1476.05
32,402,8/3/2020,883.1
2,402,8/2/2018,265.24
47,402,7/19/2020,867.3
14,402,5/29/2020,2315.82
16,402,11/20/2020,1576.77
27,402,5/16/2019,894.76
19,402,7/19/2020,1503.73
25,402,5/16/2018,64.57
20,403,10/8/2018,1754.84
19,403,2/1/2021,442.93
38,403,10/8/2020,2136.74
31,403,3/9/2019,785.2
29,403,1/12/2018,1925.4
14,403,9/24/2020,1697.74
24,403,7/9/2018,61.23
2,403,8/14/2020,1275.66
23,403,12/30/2020,2114.87
28,403,6/3/2019,2157.5
14,403,4/30/2019,995.71
29,403,3/7/2020,877.34
17,403,1/29/2018,334.8
11,403,7/24/2020,267.18
26,403,3/7/2019,483.83
39,403,8/14/2020,932.23
33,403,8/14/2019,882.44
9,403,5/20/2020,1539.67
16,403,3/16/2019,719.03
33,403,1/4/2021,1185.73
6,403,10/10/2020,1847.35
21,403,11/17/2018,143.63
3,403,9/30/2019,1879.49
6,404,1/17/2020,1179.49
47,404,11/4/2020,1741.93
1,404,6/18/2020,1660.91
11,404,8/13/2020,1628.66
5,404,6/30/2019,740.31
33,404,3/17/2018,1733.99
15,404,12/19/2019,1955.62
28,404,8/24/2020,2074.88
8,404,7/8/2018,1669.12
26,404,10/20/2020,2492.74
18,404,5/10/2020,417.61
22,404,1/3/2021,879.7
36,404,1/11/2021,2435.08
36,404,11/12/2018,50.76
44,404,11/17/2019,1359.89
19,404,11/21/2018,2164.69
39,404,10/3/2019,884.5
30,404,1/30/2018,469.24
48,405,11/10/2018,79.82
2,405,2/20/2019,49.31
25,405,1/18/2019,2386.6
9,405,9/9/2020,2269.06
33,405,4/1/2019,1613.3
48,405,5/19/2018,1022.83
43,405,1/15/2021,199.02
4,405,2/21/2018,1951.66
27,405,11/19/2019,639.5
24,405,5/1/2020,1500.52
41,405,11/11/2020,553.17
20,405,9/29/2019,2334.02
16,405,5/24/2019,292
38,405,12/13/2020,1877.99
33,405,10/19/2019,288.44
41,405,4/30/2020,595.36
40,406,12/14/2018,2127.28
6,406,1/2/2018,335.22
2,406,8/15/2019,90.38
32,406,8/18/2019,2336.74
46,406,4/13/2019,2428.06
13,407,9/19/2018,1397.52
27,407,5/9/2018,194.98
44,407,4/12/2018,2443.7
24,407,1/19/2019,590.65
10,407,7/9/2020,1797.43
34,407,10/27/2019,292.23
24,408,9/8/2020,1661.56
11,408,4/28/2020,1538.99
24,408,6/13/2018,117.54
33,408,11/11/2020,553.89
19,408,4/29/2020,1533.22
29,408,12/14/2020,1395.71
20,408,12/25/2018,1933.72
6,408,1/19/2021,577.53
40,408,9/14/2019,522.76
25,408,1/26/2019,2204.37
28,408,6/3/2018,1031.95
5,409,3/23/2018,222.5
20,409,8/11/2018,444.73
30,409,9/1/2020,797.48
26,409,11/17/2018,1466.53
