order.id,order.line,order.date,customer.id,product.id,quantity
1653,8,4/14/2015,8,96,2
1653,9,4/14/2015,8,95,1
1653,10,4/14/2015,8,79,1
1653,11,4/14/2015,8,18,1
1653,12,4/14/2015,8,58,1
1653,13,4/14/2015,8,48,1
1653,14,4/14/2015,8,41,1
1653,15,4/14/2015,8,65,1
1653,16,4/14/2015,8,63,1
1653,17,4/14/2015,8,87,2
1653,18,4/14/2015,8,40,1
1653,19,4/14/2015,8,45,2
1653,20,4/14/2015,8,52,1
1657,1,4/16/2015,8,80,1
1663,1,4/17/2015,8,92,1
1663,2,4/17/2015,8,90,1
1663,3,4/17/2015,8,61,1
1663,4,4/17/2015,8,86,1
1663,5,4/17/2015,8,76,1
1663,6,4/17/2015,8,67,2
1663,7,4/17/2015,8,52,1
1663,8,4/17/2015,8,14,1
1663,9,4/17/2015,8,75,1
1663,10,4/17/2015,8,93,1
1663,11,4/17/2015,8,19,1
1665,1,4/20/2015,8,70,1
1665,2,4/20/2015,8,21,1
1665,3,4/20/2015,8,42,1
1665,4,4/20/2015,8,33,4
1665,5,4/20/2015,8,31,1
1665,6,4/20/2015,8,77,1
1665,7,4/20/2015,8,66,1
1665,8,4/20/2015,8,69,1
1665,9,4/20/2015,8,20,1
1665,10,4/20/2015,8,97,1
1665,11,4/20/2015,8,4,2
1665,12,4/20/2015,8,88,1
1665,13,4/20/2015,8,62,1
1665,14,4/20/2015,8,53,1
1665,15,4/20/2015,8,83,1
1665,16,4/20/2015,8,10,1
1665,17,4/20/2015,8,52,1
1670,1,4/22/2015,8,54,1
1689,1,4/29/2015,8,95,1
1689,2,4/29/2015,8,49,1
1689,3,4/29/2015,8,55,1
1689,4,4/29/2015,8,33,1
1689,5,4/29/2015,8,72,1
1689,6,4/29/2015,8,88,3
1689,7,4/29/2015,8,61,1
1689,8,4/29/2015,8,71,1
1689,9,4/29/2015,8,40,1
1689,10,4/29/2015,8,92,1
1689,11,4/29/2015,8,17,1
1689,12,4/29/2015,8,65,4
1689,13,4/29/2015,8,37,1
1689,14,4/29/2015,8,35,3
1689,15,4/29/2015,8,1,1
1692,1,5/1/2015,8,57,1
1692,2,5/1/2015,8,74,1
1692,3,5/1/2015,8,49,1
1692,4,5/1/2015,8,71,1
1692,5,5/1/2015,8,75,1
1692,6,5/1/2015,8,90,1
1692,7,5/1/2015,8,31,1
1692,8,5/1/2015,8,95,1
1692,9,5/1/2015,8,16,1
1692,10,5/1/2015,8,18,2
1692,11,5/1/2015,8,21,1
1692,12,5/1/2015,8,72,1
1692,13,5/1/2015,8,65,1
1692,14,5/1/2015,8,45,2
1692,15,5/1/2015,8,10,1
1692,16,5/1/2015,8,15,1
1692,17,5/1/2015,8,8,1
1692,18,5/1/2015,8,37,1
1692,19,5/1/2015,8,30,1
1692,20,5/1/2015,8,13,2
1692,21,5/1/2015,8,77,4
1692,22,5/1/2015,8,92,2
1692,23,5/1/2015,8,64,1
1692,24,5/1/2015,8,36,1
1701,1,5/8/2015,8,88,1
1701,2,5/8/2015,8,7,2
1701,3,5/8/2015,8,95,2
1707,1,5/12/2015,8,29,1
1711,1,5/13/2015,8,45,1
1733,1,5/22/2015,8,70,1
1733,2,5/22/2015,8,94,1
1733,3,5/22/2015,8,71,1
1733,4,5/22/2015,8,87,1
1733,5,5/22/2015,8,77,1
1733,6,5/22/2015,8,46,1
1733,7,5/22/2015,8,79,1
1733,8,5/22/2015,8,28,1
1733,9,5/22/2015,8,64,2
1733,10,5/22/2015,8,85,1
1733,11,5/22/2015,8,86,4
1733,12,5/22/2015,8,37,1
1733,13,5/22/2015,8,40,2
1733,14,5/22/2015,8,67,1
1733,15,5/22/2015,8,35,1
1733,16,5/22/2015,8,90,1
1733,17,5/22/2015,8,81,1
1733,18,5/22/2015,8,31,1
1733,19,5/22/2015,8,12,1
1733,20,5/22/2015,8,54,1
1733,21,5/22/2015,8,41,1
1733,22,5/22/2015,8,69,1
1733,23,5/22/2015,8,73,2
1733,24,5/22/2015,8,95,1
1746,1,6/1/2015,8,80,1
1753,1,6/5/2015,8,87,1
1753,2,6/5/2015,8,85,1
1753,3,6/5/2015,8,13,1
1753,4,6/5/2015,8,72,2
1753,5,6/5/2015,8,69,1
1753,6,6/5/2015,8,90,1
1753,7,6/5/2015,8,55,1
1753,8,6/5/2015,8,41,1
1753,9,6/5/2015,8,79,3
1753,10,6/5/2015,8,75,1
1753,11,6/5/2015,8,46,1
1753,12,6/5/2015,8,86,1
1753,13,6/5/2015,8,65,1
1753,14,6/5/2015,8,89,1
1753,15,6/5/2015,8,28,2
1753,16,6/5/2015,8,88,1
1780,1,6/22/2015,8,42,1
1780,2,6/22/2015,8,55,1
1780,3,6/22/2015,8,54,1
1780,4,6/22/2015,8,90,4
1780,5,6/22/2015,8,41,1
1780,6,6/22/2015,8,47,1
1780,7,6/22/2015,8,52,1
1783,1,6/23/2015,8,49,1
1783,2,6/23/2015,8,90,1
1783,3,6/23/2015,8,17,1
1783,4,6/23/2015,8,85,1
1783,5,6/23/2015,8,87,1
1783,6,6/23/2015,8,77,1
1798,1,6/30/2015,8,86,1
1798,2,6/30/2015,8,87,1
1798,3,6/30/2015,8,85,1
1798,4,6/30/2015,8,76,5
1798,5,6/30/2015,8,19,1
1798,6,6/30/2015,8,40,1
1798,7,6/30/2015,8,53,1
1847,1,8/7/2015,8,79,1
1847,2,8/7/2015,8,62,1
1847,3,8/7/2015,8,68,1
1847,4,8/7/2015,8,18,1
1847,5,8/7/2015,8,83,1
1847,6,8/7/2015,8,90,1
1847,7,8/7/2015,8,73,2
1847,8,8/7/2015,8,47,1
1847,9,8/7/2015,8,86,1
1847,10,8/7/2015,8,71,2
1847,11,8/7/2015,8,44,3
1847,12,8/7/2015,8,85,1
1847,13,8/7/2015,8,3,1
1847,14,8/7/2015,8,58,1
1847,15,8/7/2015,8,72,1
1847,16,8/7/2015,8,60,2
1847,17,8/7/2015,8,94,1
1847,18,8/7/2015,8,40,1
1847,19,8/7/2015,8,56,1
1847,20,8/7/2015,8,74,1
1866,1,8/19/2015,8,34,1
1866,2,8/19/2015,8,97,3
1866,3,8/19/2015,8,31,1
1866,4,8/19/2015,8,89,1
1866,5,8/19/2015,8,66,1
1866,6,8/19/2015,8,52,1
1871,1,8/25/2015,8,97,2
1878,1,8/26/2015,8,76,1
1882,1,8/31/2015,8,93,2
1882,2,8/31/2015,8,77,1
1882,3,8/31/2015,8,32,1
1882,4,8/31/2015,8,83,1
1882,5,8/31/2015,8,51,2
1882,6,8/31/2015,8,61,1
1882,7,8/31/2015,8,34,1
1882,8,8/31/2015,8,87,1
1882,9,8/31/2015,8,97,2
1882,10,8/31/2015,8,95,1
1882,11,8/31/2015,8,94,1
1888,1,9/3/2015,8,45,1
1947,1,11/9/2015,8,72,1
1947,2,11/9/2015,8,69,1
1947,3,11/9/2015,8,73,1
1947,4,11/9/2015,8,40,1
1947,5,11/9/2015,8,88,1
1947,6,11/9/2015,8,3,1
1947,7,11/9/2015,8,89,2
1947,8,11/9/2015,8,75,1
1947,9,11/9/2015,8,66,5
1947,10,11/9/2015,8,21,1
1947,11,11/9/2015,8,93,1
1947,12,11/9/2015,8,36,1
1947,13,11/9/2015,8,76,2
1947,14,11/9/2015,8,62,1
1947,15,11/9/2015,8,8,1
1947,16,11/9/2015,8,51,2
1947,17,11/9/2015,8,24,1
1947,18,11/9/2015,8,46,2
1947,19,11/9/2015,8,97,1
1947,20,11/9/2015,8,68,1
1947,21,11/9/2015,8,82,1
1956,1,11/13/2015,8,95,3
1956,2,11/13/2015,8,91,1
1956,3,11/13/2015,8,60,1
1956,4,11/13/2015,8,88,1
1956,5,11/13/2015,8,90,1
1956,6,11/13/2015,8,96,1
1956,7,11/13/2015,8,58,1
1956,8,11/13/2015,8,82,1
1956,9,11/13/2015,8,75,1
1956,10,11/13/2015,8,65,1
1956,11,11/13/2015,8,78,2
1967,1,11/25/2015,8,52,1
1967,2,11/25/2015,8,93,1
1967,3,11/25/2015,8,51,1
1979,1,12/9/2015,8,18,1
1979,2,12/9/2015,8,55,1
1979,3,12/9/2015,8,94,1
1979,4,12/9/2015,8,30,1
1979,5,12/9/2015,8,91,1
1979,6,12/9/2015,8,50,1
1979,7,12/9/2015,8,82,1
1979,8,12/9/2015,8,90,1
1979,9,12/9/2015,8,60,1
1979,10,12/9/2015,8,65,1
1979,11,12/9/2015,8,77,1
1979,12,12/9/2015,8,78,1
1979,13,12/9/2015,8,34,1
1979,14,12/9/2015,8,72,1
1979,15,12/9/2015,8,89,1
1999,1,12/24/2015,8,14,1
7,1,1/12/2011,9,2,1
7,2,1/12/2011,9,15,1
7,3,1/12/2011,9,10,1
7,4,1/12/2011,9,65,1
7,5,1/12/2011,9,87,1
7,6,1/12/2011,9,55,1
7,7,1/12/2011,9,7,1
7,8,1/12/2011,9,67,1
7,9,1/12/2011,9,61,1
7,10,1/12/2011,9,18,2
7,11,1/12/2011,9,96,1
7,12,1/12/2011,9,42,1
7,13,1/12/2011,9,56,1
7,14,1/12/2011,9,93,2
16,1,1/25/2011,9,73,4
16,2,1/25/2011,9,91,1
16,3,1/25/2011,9,95,1
16,4,1/25/2011,9,94,1
16,5,1/25/2011,9,3,1
16,6,1/25/2011,9,72,1
16,7,1/25/2011,9,65,1
16,8,1/25/2011,9,49,2
60,1,3/21/2011,9,60,1
73,1,4/5/2011,9,95,1
73,2,4/5/2011,9,29,3
73,3,4/5/2011,9,40,1
73,4,4/5/2011,9,76,1
73,5,4/5/2011,9,20,8
73,6,4/5/2011,9,71,1
113,1,4/27/2011,9,86,1
135,1,5/18/2011,9,72,1
135,2,5/18/2011,9,89,1
135,3,5/18/2011,9,17,2
135,4,5/18/2011,9,16,1
135,5,5/18/2011,9,18,1
135,6,5/18/2011,9,7,5
164,1,6/20/2011,9,92,1
202,1,7/14/2011,9,79,4
202,2,7/14/2011,9,50,1
202,3,7/14/2011,9,17,1
202,4,7/14/2011,9,94,1
202,5,7/14/2011,9,15,4
202,6,7/14/2011,9,63,1
202,7,7/14/2011,9,96,1
202,8,7/14/2011,9,91,1
202,9,7/14/2011,9,36,1
202,10,7/14/2011,9,73,4
202,11,7/14/2011,9,65,1
202,12,7/14/2011,9,42,1
202,13,7/14/2011,9,87,1
202,14,7/14/2011,9,59,1
202,15,7/14/2011,9,14,1
202,16,7/14/2011,9,9,1
202,17,7/14/2011,9,75,1
202,18,7/14/2011,9,54,1
202,19,7/14/2011,9,34,2
202,20,7/14/2011,9,61,1
202,21,7/14/2011,9,19,1
202,22,7/14/2011,9,44,1
202,23,7/14/2011,9,83,1
202,24,7/14/2011,9,13,1
202,25,7/14/2011,9,80,1
202,26,7/14/2011,9,35,1
287,1,11/11/2011,9,81,1
287,2,11/11/2011,9,55,1
287,3,11/11/2011,9,65,1
287,4,11/11/2011,9,93,1
287,5,11/11/2011,9,41,1
287,6,11/11/2011,9,7,2
287,7,11/11/2011,9,31,1
287,8,11/11/2011,9,14,1
287,9,11/11/2011,9,13,1
287,10,11/11/2011,9,94,1
287,11,11/11/2011,9,36,1
306,1,11/29/2011,9,30,7
306,2,11/29/2011,9,7,2
306,3,11/29/2011,9,3,1
306,4,11/29/2011,9,28,8
306,5,11/29/2011,9,53,1
306,6,11/29/2011,9,29,1
306,7,11/29/2011,9,60,1
306,8,11/29/2011,9,47,1
306,9,11/29/2011,9,40,1
306,10,11/29/2011,9,56,1
306,11,11/29/2011,9,77,1
306,12,11/29/2011,9,35,1
306,13,11/29/2011,9,50,1
306,14,11/29/2011,9,87,1
306,15,11/29/2011,9,15,1
306,16,11/29/2011,9,10,1
306,17,11/29/2011,9,86,1
306,18,11/29/2011,9,12,1
306,19,11/29/2011,9,8,1
306,20,11/29/2011,9,20,1
306,21,11/29/2011,9,16,1
306,22,11/29/2011,9,34,1
306,23,11/29/2011,9,78,1
306,24,11/29/2011,9,62,1
306,25,11/29/2011,9,54,1
306,26,11/29/2011,9,70,1
306,27,11/29/2011,9,18,1
306,28,11/29/2011,9,73,2
368,1,2/29/2012,9,4,1
368,2,2/29/2012,9,20,1
368,3,2/29/2012,9,15,1
381,1,3/8/2012,9,42,1
381,2,3/8/2012,9,97,1
381,3,3/8/2012,9,9,1
412,1,4/3/2012,9,72,3
412,2,4/3/2012,9,3,1
412,3,4/3/2012,9,50,2
412,4,4/3/2012,9,86,1
412,5,4/3/2012,9,96,1
412,6,4/3/2012,9,63,2
412,7,4/3/2012,9,14,1
417,1,4/10/2012,9,68,1
444,1,4/25/2012,9,61,1
444,2,4/25/2012,9,96,1
444,3,4/25/2012,9,30,4
444,4,4/25/2012,9,31,1
444,5,4/25/2012,9,78,1
444,6,4/25/2012,9,45,6
444,7,4/25/2012,9,44,1
474,1,5/25/2012,9,72,2
474,2,5/25/2012,9,13,1
533,1,7/18/2012,9,81,1
533,2,7/18/2012,9,34,1
533,3,7/18/2012,9,15,1
533,4,7/18/2012,9,58,1
533,5,7/18/2012,9,72,1
533,6,7/18/2012,9,80,2
533,7,7/18/2012,9,21,1
533,8,7/18/2012,9,50,1
533,9,7/18/2012,9,9,1
533,10,7/18/2012,9,59,1
533,11,7/18/2012,9,79,2
533,12,7/18/2012,9,70,1
533,13,7/18/2012,9,26,2
533,14,7/18/2012,9,43,1
551,1,8/3/2012,9,55,2
553,1,8/3/2012,9,88,1
553,2,8/3/2012,9,28,3
553,3,8/3/2012,9,51,1
570,1,8/27/2012,9,20,1
570,2,8/27/2012,9,71,1
570,3,8/27/2012,9,31,1
570,4,8/27/2012,9,86,1
570,5,8/27/2012,9,82,1
570,6,8/27/2012,9,80,1
570,7,8/27/2012,9,22,1
570,8,8/27/2012,9,93,1
570,9,8/27/2012,9,66,1
570,10,8/27/2012,9,78,4
570,11,8/27/2012,9,39,1
570,12,8/27/2012,9,37,1
570,13,8/27/2012,9,91,1
570,14,8/27/2012,9,16,2
570,15,8/27/2012,9,65,1
570,16,8/27/2012,9,52,1
570,17,8/27/2012,9,45,1
570,18,8/27/2012,9,15,4
570,19,8/27/2012,9,14,3
570,20,8/27/2012,9,9,1
570,21,8/27/2012,9,1,1
570,22,8/27/2012,9,75,1
570,23,8/27/2012,9,7,1
570,24,8/27/2012,9,19,1
570,25,8/27/2012,9,38,1
570,26,8/27/2012,9,87,1
607,1,10/9/2012,9,33,1
607,2,10/9/2012,9,66,1
709,1,2/27/2013,9,40,1
709,2,2/27/2013,9,46,1
709,3,2/27/2013,9,43,1
709,4,2/27/2013,9,35,1
709,5,2/27/2013,9,3,1
709,6,2/27/2013,9,62,1
709,7,2/27/2013,9,97,1
709,8,2/27/2013,9,93,1
709,9,2/27/2013,9,70,2
709,10,2/27/2013,9,84,1
709,11,2/27/2013,9,7,1
709,12,2/27/2013,9,96,1
709,13,2/27/2013,9,5,1
709,14,2/27/2013,9,25,1
709,15,2/27/2013,9,72,1
709,16,2/27/2013,9,9,1
709,17,2/27/2013,9,45,1
709,18,2/27/2013,9,94,1
761,1,3/29/2013,9,28,1
761,2,3/29/2013,9,96,1
879,1,6/12/2013,9,82,3
910,1,6/26/2013,9,88,1
910,2,6/26/2013,9,36,1
910,3,6/26/2013,9,14,1
980,1,8/20/2013,9,59,1
980,2,8/20/2013,9,61,2
980,3,8/20/2013,9,36,1
980,4,8/20/2013,9,85,1
980,5,8/20/2013,9,33,1
980,6,8/20/2013,9,82,1
1023,1,9/19/2013,9,87,1
1023,2,9/19/2013,9,42,1
1023,3,9/19/2013,9,74,1
1023,4,9/19/2013,9,19,1
1023,5,9/19/2013,9,16,1
1023,6,9/19/2013,9,95,1
1023,7,9/19/2013,9,25,1
1023,8,9/19/2013,9,79,1
1027,1,9/30/2013,9,95,1
1027,2,9/30/2013,9,19,1
1048,1,10/15/2013,9,71,1
1048,2,10/15/2013,9,5,3
1048,3,10/15/2013,9,75,1
1048,4,10/15/2013,9,41,1
1048,5,10/15/2013,9,85,1
1048,6,10/15/2013,9,14,1
1048,7,10/15/2013,9,13,1
1048,8,10/15/2013,9,24,3
1048,9,10/15/2013,9,79,1
1048,10,10/15/2013,9,70,1
1048,11,10/15/2013,9,9,1
1048,12,10/15/2013,9,16,1
1048,13,10/15/2013,9,30,1
1048,14,10/15/2013,9,39,1
1048,15,10/15/2013,9,31,1
1048,16,10/15/2013,9,38,1
1048,17,10/15/2013,9,88,1
1048,18,10/15/2013,9,78,1
1048,19,10/15/2013,9,42,1
1085,1,11/29/2013,9,20,1
1085,2,11/29/2013,9,14,1
1085,3,11/29/2013,9,18,1
1085,4,11/29/2013,9,93,1
1085,5,11/29/2013,9,17,1
1085,6,11/29/2013,9,94,1
1085,7,11/29/2013,9,96,1
1085,8,11/29/2013,9,4,1
1085,9,11/29/2013,9,63,1
1103,1,12/30/2013,9,92,1
1103,2,12/30/2013,9,80,1
1103,3,12/30/2013,9,57,1
1103,4,12/30/2013,9,43,2
1103,5,12/30/2013,9,17,1
1103,6,12/30/2013,9,40,1
1103,7,12/30/2013,9,70,1
1103,8,12/30/2013,9,61,1
1103,9,12/30/2013,9,7,2
1169,1,3/17/2014,9,2,1
1187,1,4/7/2014,9,27,1
1195,1,4/9/2014,9,57,2
1198,1,4/10/2014,9,37,1
1213,1,4/21/2014,9,79,1
1213,2,4/21/2014,9,33,1
1213,3,4/21/2014,9,24,1
1213,4,4/21/2014,9,15,1
1213,5,4/21/2014,9,77,1
1213,6,4/21/2014,9,90,1
1213,7,4/21/2014,9,14,1
1213,8,4/21/2014,9,39,1
1213,9,4/21/2014,9,47,1
1213,10,4/21/2014,9,37,1
1222,1,4/28/2014,9,76,6
1222,2,4/28/2014,9,86,1
1225,1,4/30/2014,9,83,2
1230,1,5/8/2014,9,21,1
1230,2,5/8/2014,9,75,2
1230,3,5/8/2014,9,59,1
1230,4,5/8/2014,9,87,1
1230,5,5/8/2014,9,31,1
1270,1,5/28/2014,9,68,1
1270,2,5/28/2014,9,92,1
1270,3,5/28/2014,9,30,1
1270,4,5/28/2014,9,29,1
1270,5,5/28/2014,9,41,1
1270,6,5/28/2014,9,88,1
1270,7,5/28/2014,9,75,1
1270,8,5/28/2014,9,33,1
1270,9,5/28/2014,9,32,2
1270,10,5/28/2014,9,37,1
1270,11,5/28/2014,9,93,1
1270,12,5/28/2014,9,42,1
1270,13,5/28/2014,9,61,1
1270,14,5/28/2014,9,13,1
1270,15,5/28/2014,9,94,1
1270,16,5/28/2014,9,54,1
1270,17,5/28/2014,9,10,2
1270,18,5/28/2014,9,96,1
1270,19,5/28/2014,9,11,1
1270,20,5/28/2014,9,65,1
1270,21,5/28/2014,9,12,1
1270,22,5/28/2014,9,25,1
1270,23,5/28/2014,9,40,1
1317,1,6/20/2014,9,19,1
1317,2,6/20/2014,9,60,1
1317,3,6/20/2014,9,12,1
1317,4,6/20/2014,9,20,2
1317,5,6/20/2014,9,6,1
1317,6,6/20/2014,9,8,1
1383,1,8/7/2014,9,86,1
1395,1,8/15/2014,9,55,1
1395,2,8/15/2014,9,45,1
1395,3,8/15/2014,9,37,1
1397,1,8/19/2014,9,91,1
1403,1,8/22/2014,9,29,1
1403,2,8/22/2014,9,41,1
1403,3,8/22/2014,9,83,1
1403,4,8/22/2014,9,11,1
1403,5,8/22/2014,9,30,1
1408,1,8/28/2014,9,45,2
1408,2,8/28/2014,9,16,1
1408,3,8/28/2014,9,85,1
1408,4,8/28/2014,9,83,1
1408,5,8/28/2014,9,65,1
1422,1,9/9/2014,9,30,1
1422,2,9/9/2014,9,72,1
1422,3,9/9/2014,9,37,1
1422,4,9/9/2014,9,96,1
1422,5,9/9/2014,9,70,1
1422,6,9/9/2014,9,13,1
1422,7,9/9/2014,9,66,1
1422,8,9/9/2014,9,88,2
1422,9,9/9/2014,9,89,1
1422,10,9/9/2014,9,56,1
1422,11,9/9/2014,9,8,1
1422,12,9/9/2014,9,7,3
1422,13,9/9/2014,9,54,1
1422,14,9/9/2014,9,75,1
1422,15,9/9/2014,9,22,1
1422,16,9/9/2014,9,97,1
1422,17,9/9/2014,9,74,1
1422,18,9/9/2014,9,18,1
1422,19,9/9/2014,9,52,2
1422,20,9/9/2014,9,34,3
1422,21,9/9/2014,9,33,2
1440,1,9/19/2014,9,94,1
1440,2,9/19/2014,9,20,1
1440,3,9/19/2014,9,21,1
1440,4,9/19/2014,9,76,1
1440,5,9/19/2014,9,19,1
1440,6,9/19/2014,9,36,2
1489,1,11/14/2014,9,44,2
1496,1,12/1/2014,9,47,1
1496,2,12/1/2014,9,93,1
1496,3,12/1/2014,9,78,1
1496,4,12/1/2014,9,70,1
1496,5,12/1/2014,9,50,1
1496,6,12/1/2014,9,94,2
1496,7,12/1/2014,9,87,1
1496,8,12/1/2014,9,30,1
1496,9,12/1/2014,9,18,1
1496,10,12/1/2014,9,40,2
1496,11,12/1/2014,9,75,1
1496,12,12/1/2014,9,72,2
1496,13,12/1/2014,9,32,1
1576,1,2/26/2015,9,44,3
1576,2,2/26/2015,9,32,1
1576,3,2/26/2015,9,37,1
1576,4,2/26/2015,9,36,1
1576,5,2/26/2015,9,46,3
1576,6,2/26/2015,9,24,1
1576,7,2/26/2015,9,33,1
1576,8,2/26/2015,9,68,1
1576,9,2/26/2015,9,34,1
1576,10,2/26/2015,9,55,1
1576,11,2/26/2015,9,7,1
1576,12,2/26/2015,9,66,1
1629,1,3/31/2015,9,93,1
1629,2,3/31/2015,9,62,1
1629,3,3/31/2015,9,45,2
1629,4,3/31/2015,9,94,1
1629,5,3/31/2015,9,10,2
1629,6,3/31/2015,9,11,1
1632,1,4/1/2015,9,48,1
1632,2,4/1/2015,9,29,1
1632,3,4/1/2015,9,61,1
1632,4,4/1/2015,9,72,1
1632,5,4/1/2015,9,42,1
1632,6,4/1/2015,9,38,1
1632,7,4/1/2015,9,92,1
1632,8,4/1/2015,9,19,1
1632,9,4/1/2015,9,33,1
1632,10,4/1/2015,9,47,1
1632,11,4/1/2015,9,30,1
1632,12,4/1/2015,9,70,1
1632,13,4/1/2015,9,66,1
1632,14,4/1/2015,9,62,1
1632,15,4/1/2015,9,77,1
1632,16,4/1/2015,9,56,1
1632,17,4/1/2015,9,15,1
1632,18,4/1/2015,9,18,1
1632,19,4/1/2015,9,37,2
1632,20,4/1/2015,9,26,1
1649,1,4/10/2015,9,88,3
1649,2,4/10/2015,9,80,2
1649,3,4/10/2015,9,79,1
1691,1,4/30/2015,9,7,1
1691,2,4/30/2015,9,31,1
1691,3,4/30/2015,9,51,1
1691,4,4/30/2015,9,80,1
1691,5,4/30/2015,9,82,1
1691,6,4/30/2015,9,8,2
1691,7,4/30/2015,9,30,1
1691,8,4/30/2015,9,79,1
1691,9,4/30/2015,9,75,1
1691,10,4/30/2015,9,44,1
1691,11,4/30/2015,9,94,1
1691,12,4/30/2015,9,84,1
1691,13,4/30/2015,9,43,5
1691,14,4/30/2015,9,88,1
1691,15,4/30/2015,9,13,2
1691,16,4/30/2015,9,57,1
1691,17,4/30/2015,9,90,1
1691,18,4/30/2015,9,46,1
1691,19,4/30/2015,9,65,1
1691,20,4/30/2015,9,19,1
1691,21,4/30/2015,9,59,2
1720,1,5/18/2015,9,44,1
1742,1,5/27/2015,9,30,1
1742,2,5/27/2015,9,77,1
1742,3,5/27/2015,9,14,1
1742,4,5/27/2015,9,78,1
1742,5,5/27/2015,9,8,1
1742,6,5/27/2015,9,45,1
1742,7,5/27/2015,9,73,1
1742,8,5/27/2015,9,66,2
1742,9,5/27/2015,9,74,1
1742,10,5/27/2015,9,13,2
1742,11,5/27/2015,9,42,6
1742,12,5/27/2015,9,90,1
1742,13,5/27/2015,9,28,1
1742,14,5/27/2015,9,86,1
1742,15,5/27/2015,9,26,2
1742,16,5/27/2015,9,61,1
1742,17,5/27/2015,9,71,1
1742,18,5/27/2015,9,9,1
1742,19,5/27/2015,9,94,1
1742,20,5/27/2015,9,11,1
1742,21,5/27/2015,9,70,1
1742,22,5/27/2015,9,56,1
1742,23,5/27/2015,9,76,3
1742,24,5/27/2015,9,25,1
1742,25,5/27/2015,9,48,1
1742,26,5/27/2015,9,69,5
1742,27,5/27/2015,9,44,1
1766,1,6/12/2015,9,46,1
1766,2,6/12/2015,9,89,2
1775,1,6/17/2015,9,90,1
1775,2,6/17/2015,9,35,1
1775,3,6/17/2015,9,71,2
1775,4,6/17/2015,9,5,1
1775,5,6/17/2015,9,17,2
1775,6,6/17/2015,9,16,2
1775,7,6/17/2015,9,38,1
1775,8,6/17/2015,9,32,1
1775,9,6/17/2015,9,80,1
1775,10,6/17/2015,9,73,1
1775,11,6/17/2015,9,46,1
1775,12,6/17/2015,9,42,1
1775,13,6/17/2015,9,74,2
1775,14,6/17/2015,9,72,4
1775,15,6/17/2015,9,20,1
1775,16,6/17/2015,9,14,1
1775,17,6/17/2015,9,97,1
1775,18,6/17/2015,9,31,1
1775,19,6/17/2015,9,40,1
1775,20,6/17/2015,9,65,1
1775,21,6/17/2015,9,96,1
1850,1,8/11/2015,9,66,1
1852,1,8/11/2015,9,80,1
1852,2,8/11/2015,9,94,2
1852,3,8/11/2015,9,18,1
1901,1,9/14/2015,9,84,1
1901,2,9/14/2015,9,78,1
1901,3,9/14/2015,9,31,2
1922,1,10/7/2015,9,91,1
1922,2,10/7/2015,9,94,1
1922,3,10/7/2015,9,28,3
1922,4,10/7/2015,9,21,1
1922,5,10/7/2015,9,19,1
1922,6,10/7/2015,9,79,1
1922,7,10/7/2015,9,42,1
1922,8,10/7/2015,9,87,1
1922,9,10/7/2015,9,3,1
1922,10,10/7/2015,9,46,1
1922,11,10/7/2015,9,92,1
1922,12,10/7/2015,9,80,1
1922,13,10/7/2015,9,29,2
1922,14,10/7/2015,9,61,1
1922,15,10/7/2015,9,10,1
1922,16,10/7/2015,9,30,1
1922,17,10/7/2015,9,41,1
1922,18,10/7/2015,9,20,1
1922,19,10/7/2015,9,95,1
1922,20,10/7/2015,9,13,1
1922,21,10/7/2015,9,77,1
1962,1,11/18/2015,9,89,1
1962,2,11/18/2015,9,20,1
1962,3,11/18/2015,9,97,1
1962,4,11/18/2015,9,46,1
1962,5,11/18/2015,9,63,2
1962,6,11/18/2015,9,7,1
1998,1,12/23/2015,9,89,1
1998,2,12/23/2015,9,42,1
2,1,1/10/2011,10,76,1
2,2,1/10/2011,10,52,1
20,1,1/28/2011,10,9,1
20,2,1/28/2011,10,14,1
20,3,1/28/2011,10,50,1
20,4,1/28/2011,10,85,1
20,5,1/28/2011,10,16,1
20,6,1/28/2011,10,27,1
20,7,1/28/2011,10,79,1
20,8,1/28/2011,10,78,1
20,9,1/28/2011,10,77,1
27,1,2/10/2011,10,8,1
27,2,2/10/2011,10,79,1
27,3,2/10/2011,10,20,1
27,4,2/10/2011,10,92,2
27,5,2/10/2011,10,71,1
27,6,2/10/2011,10,70,1
27,7,2/10/2011,10,78,3
27,8,2/10/2011,10,89,1
27,9,2/10/2011,10,80,1
27,10,2/10/2011,10,61,1
27,11,2/10/2011,10,69,1
27,12,2/10/2011,10,40,2
34,1,2/16/2011,10,97,1
34,2,2/16/2011,10,2,1
34,3,2/16/2011,10,19,1
34,4,2/16/2011,10,71,1
34,5,2/16/2011,10,94,1
34,6,2/16/2011,10,41,1
34,7,2/16/2011,10,72,1
34,8,2/16/2011,10,30,1
34,9,2/16/2011,10,90,1
34,10,2/16/2011,10,47,2
34,11,2/16/2011,10,92,1
34,12,2/16/2011,10,55,1
34,13,2/16/2011,10,14,1
34,14,2/16/2011,10,95,1
34,15,2/16/2011,10,76,1
34,16,2/16/2011,10,42,1
34,17,2/16/2011,10,9,3
34,18,2/16/2011,10,89,1
34,19,2/16/2011,10,83,1
34,20,2/16/2011,10,84,1
34,21,2/16/2011,10,93,1
34,22,2/16/2011,10,18,1
34,23,2/16/2011,10,13,1
34,24,2/16/2011,10,96,1
